' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 17/11(Nov)/2022 09:41:49
' Scan Freq (Hz): 250
' Log Time (sec): 120; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
93.5280,44882.4052376274,23382,-0.20,0.10,-0.39,-0.30,0.14,-0.71,23.1,36.0,-121.8,-1
93.5320,44882.4052376737,23383,-0.20,0.10,-0.44,-0.29,0.19,-0.74,32.5,23.9,-121.9,-1
93.5360,44882.40523772,23384,-0.20,0.20,-0.44,-0.28,0.20,-0.76,40.3,14.9,-122.1,-1
93.5400,44882.4052377663,23385,-0.20,0.20,-0.54,-0.28,0.23,-0.76,48.9,7.3,-120.8,-1
93.5440,44882.4052378125,23386,-0.24,0.24,-0.39,-0.28,0.27,-0.78,59.6,-1.7,-117.6,-1
93.5480,44882.4052378588,23387,-0.29,0.20,-0.54,-0.28,0.29,-0.79,71.1,-10.3,-114.5,-1
93.5520,44882.4052379051,23388,-0.15,0.34,-0.44,-0.27,0.32,-0.80,81.5,-16.0,-112.1,-1
93.5560,44882.4052379514,23389,-0.20,0.29,-0.49,-0.26,0.35,-0.81,94.4,-23.5,-107.7,-1
93.5600,44882.4052379977,23390,-0.15,0.39,-0.54,-0.26,0.37,-0.81,108.6,-30.0,-103.3,-1
93.5640,44882.405238044,23391,-0.20,0.39,-0.54,-0.27,0.42,-0.79,119.9,-34.9,-99.2,-1
93.5680,44882.4052380903,23392,-0.15,0.44,-0.49,-0.26,0.44,-0.80,131.8,-39.4,-95.7,-1
93.5720,44882.4052381366,23393,-0.20,0.39,-0.44,-0.26,0.46,-0.80,146.9,-44.3,-90.8,-1
93.5760,44882.4052381829,23394,-0.15,0.39,-0.49,-0.23,0.47,-0.78,160.6,-49.4,-86.6,-1
93.5800,44882.4052382292,23395,-0.15,0.44,-0.49,-0.22,0.48,-0.78,171.1,-54.0,-83.7,-1
93.5840,44882.4052382755,23396,-0.15,0.44,-0.44,-0.22,0.49,-0.77,183.5,-59.2,-79.9,-1
93.5880,44882.4052383218,23397,-0.20,0.49,-0.39,-0.22,0.51,-0.75,193.1,-63.9,-77.5,-1
93.5920,44882.4052383681,23398,-0.15,0.44,-0.34,-0.22,0.52,-0.75,204.8,-69.6,-74.7,-1
93.5960,44882.4052384144,23399,-0.15,0.49,-0.44,-0.22,0.54,-0.72,212.4,-74.1,-72.6,-1
93.6000,44882.4052384607,23400,-0.15,0.54,-0.44,-0.22,0.54,-0.73,220.9,-79.7,-70.6,-1
93.6040,44882.405238507,23401,-0.15,0.44,-0.39,-0.22,0.55,-0.71,228.4,-85.0,-69.8,-1
93.6080,44882.4052385533,23402,-0.15,0.54,-0.39,-0.23,0.57,-0.70,235.3,-90.6,-68.8,-1
93.6120,44882.4052385996,23403,-0.15,0.54,-0.39,-0.23,0.57,-0.68,241.8,-95.9,-68.7,-1
93.6160,44882.4052386459,23404,-0.15,0.49,-0.39,-0.22,0.57,-0.69,246.5,-101.4,-69.4,-1
93.6200,44882.4052386922,23405,-0.20,0.49,-0.34,-0.23,0.60,-0.68,251.1,-105.5,-70.0,-1
93.6240,44882.4052387385,23406,-0.20,0.54,-0.39,-0.24,0.61,-0.68,255.2,-111.3,-72.1,-1
93.6280,44882.4052387848,23407,-0.15,0.54,-0.39,-0.25,0.62,-0.69,258.2,-116.0,-74.3,-1
93.6320,44882.4052388311,23408,-0.20,0.54,-0.34,-0.26,0.65,-0.70,261.1,-119.9,-76.0,-1
93.6360,44882.4052388774,23409,-0.20,0.54,-0.29,-0.27,0.67,-0.72,262.9,-124.1,-78.5,-1
93.6400,44882.4052389237,23410,-0.15,0.54,-0.39,-0.29,0.68,-0.72,264.3,-127.5,-81.5,-1
93.6440,44882.40523897,23411,-0.24,0.59,-0.44,-0.30,0.71,-0.74,265.1,-130.1,-84.7,-1
93.6480,44882.4052390163,23412,-0.20,0.54,-0.44,-0.31,0.73,-0.74,265.2,-133.5,-88.5,-1
93.6520,44882.4052390626,23413,-0.24,0.63,-0.44,-0.34,0.77,-0.75,264.9,-134.9,-93.2,-2
93.6560,44882.4052391088,23414,-0.20,0.68,-0.49,-0.35,0.80,-0.77,265.1,-136.5,-97.1,-1
93.6600,44882.4052391551,23415,-0.29,0.68,-0.44,-0.38,0.83,-0.78,263.9,-137.3,-102.4,-1
93.6640,44882.4052392014,23416,-0.24,0.63,-0.54,-0.39,0.86,-0.79,262.2,-136.1,-107.9,-2
93.6680,44882.4052392477,23417,-0.29,0.68,-0.44,-0.39,0.89,-0.80,259.9,-135.4,-113.3,-1
93.6720,44882.405239294,23418,-0.29,0.73,-0.49,-0.42,0.92,-0.82,257.7,-132.9,-119.1,-2
93.6760,44882.4052393403,23419,-0.34,0.88,-0.54,-0.45,0.95,-0.83,253.6,-130.4,-126.6,-2
93.6800,44882.4052393866,23420,-0.39,0.83,-0.54,-0.46,0.97,-0.86,249.5,-126.2,-133.0,-2
93.6840,44882.4052394329,23421,-0.29,0.88,-0.49,-0.46,1.01,-0.87,245.3,-122.2,-139.1,-2
93.6880,44882.4052394792,23422,-0.39,0.83,-0.59,-0.45,1.04,-0.91,240.1,-117.3,-146.5,-2
93.6920,44882.4052395255,23423,-0.29,0.93,-0.68,-0.42,1.05,-0.91,235.3,-114.2,-152.6,-2
93.6960,44882.4052395718,23424,-0.24,1.02,-0.68,-0.39,1.09,-0.94,229.0,-110.5,-160.6,-2
93.7000,44882.4052396181,23425,-0.34,0.93,-0.73,-0.37,1.12,-0.97,224.6,-108.0,-167.4,-2
93.7040,44882.4052396644,23426,-0.29,0.98,-0.68,-0.36,1.18,-1.00,219.6,-106.2,-175.1,-2
93.7080,44882.4052397107,23427,-0.29,1.12,-0.73,-0.36,1.23,-1.03,215.1,-104.4,-182.7,-2
93.7120,44882.405239757,23428,-0.20,1.17,-0.78,-0.36,1.27,-1.03,211.4,-102.7,-189.1,-2
93.7160,44882.4052398033,23429,-0.20,1.17,-0.83,-0.36,1.31,-1.02,207.6,-100.4,-194.7,-2
93.7200,44882.4052398496,23430,-0.20,1.22,-0.83,-0.36,1.38,-1.00,204.6,-97.3,-198.5,-2
93.7240,44882.4052398959,23431,-0.24,1.22,-0.73,-0.37,1.45,-0.97,201.7,-92.6,-204.4,-2
93.7280,44882.4052399422,23432,-0.20,1.37,-0.59,-0.38,1.50,-0.95,199.0,-89.8,-207.8,-2
93.7320,44882.4052399885,23433,-0.29,1.41,-0.63,-0.40,1.57,-0.93,196.0,-84.3,-211.0,-2
93.7360,44882.4052400348,23434,-0.29,1.41,-0.68,-0.38,1.63,-0.92,194.5,-78.5,-213.1,-2
93.7400,44882.4052400811,23435,-0.24,1.56,-0.63,-0.36,1.70,-0.90,191.2,-71.6,-214.2,-2
93.7440,44882.4052401274,23436,-0.20,1.61,-0.68,-0.33,1.77,-0.89,187.1,-65.8,-214.9,-2
93.7480,44882.4052401737,23437,-0.20,1.66,-0.59,-0.27,1.81,-0.87,183.9,-58.8,-214.9,-2
93.7520,44882.40524022,23438,-0.15,1.76,-0.54,-0.22,1.83,-0.84,181.7,-55.1,-215.1,-2
93.7560,44882.4052402662,23439,-0.15,1.71,-0.49,-0.11,1.88,-0.80,177.8,-53.3,-215.5,-2
93.7600,44882.4052403125,23440,-0.15,1.80,-0.39,-0.07,1.95,-0.77,173.2,-51.9,-215.0,-2
93.7640,44882.4052403588,23441,-0.10,1.85,-0.44,-0.03,2.00,-0.73,169.3,-50.2,-213.9,-2
93.7680,44882.4052404051,23442,0.00,1.90,-0.39,0.04,2.03,-0.70,164.6,-50.7,-212.1,-2
93.7720,44882.4052404514,23443,0.10,2.00,-0.29,0.11,2.07,-0.66,160.5,-51.2,-211.2,-2
93.7760,44882.4052404977,23444,0.10,2.00,-0.29,0.19,2.09,-0.60,155.7,-53.9,-208.0,-2
93.7800,44882.405240544,23445,0.20,2.00,-0.29,0.24,2.10,-0.57,151.3,-54.8,-205.1,-2
93.7840,44882.4052405903,23446,0.20,1.95,-0.29,0.29,2.10,-0.53,145.6,-57.3,-201.3,-2
93.7880,44882.4052406366,23447,0.34,2.05,-0.24,0.33,2.10,-0.50,139.8,-59.9,-197.4,-2
93.7920,44882.4052406829,23448,0.34,2.05,-0.29,0.36,2.12,-0.46,132.9,-61.5,-193.0,-2
93.7960,44882.4052407292,23449,0.29,1.95,-0.24,0.40,2.14,-0.44,128.4,-62.9,-188.8,-2
93.8000,44882.4052407755,23450,0.39,2.10,-0.20,0.41,2.18,-0.39,121.1,-63.5,-183.9,-2
93.8040,44882.4052408218,23451,0.34,2.05,-0.10,0.40,2.20,-0.33,117.6,-63.3,-179.9,-2
93.8080,44882.4052408681,23452,0.24,2.00,-0.15,0.35,2.21,-0.26,111.5,-59.5,-173.1,-2
93.8120,44882.4052409144,23453,0.39,2.15,-0.05,0.39,2.21,-0.17,106.3,-53.6,-166.2,-2
93.8160,44882.4052409607,23454,0.54,2.10,0.15,0.48,2.18,-0.09,99.8,-47.6,-161.9,-2
93.8200,44882.405241007,23455,0.54,2.05,0.10,0.62,2.17,0.01,92.4,-41.8,-157.6,-2
93.8240,44882.4052410533,23456,0.83,2.29,0.44,0.96,2.49,0.28,88.5,-41.5,-157.6,-2
93.8280,44882.4052410996,23457,1.17,2.63,0.73,1.22,2.86,0.58,91.2,-43.3,-159.0,-2
93.8320,44882.4052411459,23458,1.12,2.98,0.88,1.16,3.10,0.75,91.0,-39.3,-153.4,-2
93.8360,44882.4052411922,23459,0.98,3.17,1.17,1.09,3.34,1.11,81.0,-23.3,-135.9,-2
93.8400,44882.4052412385,23460,1.17,3.41,1.61,1.14,3.48,1.41,64.5,2.0,-103.3,-3
93.8440,44882.4052412848,23461,1.17,3.17,1.90,1.12,3.15,1.72,48.5,31.3,-72.2,-3
93.8480,44882.4052413311,23462,1.02,2.63,2.05,1.14,2.77,1.85,25.8,57.6,-39.0,-3
93.8520,44882.4052413774,23463,1.07,2.34,2.15,1.12,2.33,1.95,-9.5,86.8,2.0,-3
93.8560,44882.4052414237,23464,0.98,1.90,2.20,1.06,1.95,1.92,-56.6,117.4,44.6,-3
93.8600,44882.40524147,23465,0.98,1.66,2.10,1.06,1.73,1.84,-96.8,133.1,79.3,-3
93.8640,44882.4052415163,23466,1.12,1.41,1.95,1.18,1.41,1.69,-143.8,144.4,112.7,-3
93.8680,44882.4052415625,23467,1.27,0.98,1.76,1.38,1.03,1.42,-176.4,141.3,130.9,-3
93.8720,44882.4052416088,23468,1.51,0.44,1.22,1.58,0.46,1.01,-198.6,123.5,137.8,-3
93.8760,44882.4052416551,23469,0.88,0.24,0.54,0.76,0.36,0.32,-208.5,127.1,139.0,-3
93.8800,44882.4052417014,23470,-0.15,0.78,-0.29,-0.50,1.06,-0.70,-236.1,148.1,135.8,-3
93.8840,44882.4052417477,23471,-0.83,1.07,-1.12,-1.04,1.22,-1.47,-237.9,150.9,126.5,-3
93.8880,44882.405241794,23472,-1.41,1.12,-1.80,-1.58,1.25,-2.06,-230.6,155.3,117.6,-3
93.8920,44882.4052418403,23473,-1.80,1.22,-2.20,-1.86,1.50,-2.42,-222.5,158.4,130.4,-3
93.8960,44882.4052418866,23474,-1.85,1.41,-2.24,-2.05,1.58,-2.38,-199.9,197.0,151.1,-3
93.9000,44882.4052419329,23475,-1.17,1.27,-1.46,-1.12,1.48,-1.74,-152.1,207.6,147.0,-3
93.9040,44882.4052419792,23476,-0.29,0.63,-0.44,-0.08,0.55,-0.69,-114.4,154.7,125.8,-3
93.9080,44882.4052420255,23477,0.20,0.29,-0.29,0.51,0.22,-0.51,-122.0,161.0,159.9,-3
93.9120,44882.4052420718,23478,0.88,0.98,-0.63,0.82,1.51,-0.85,-118.3,207.7,194.2,-3
93.9160,44882.4052421181,23479,0.34,2.49,-1.71,0.37,2.95,-2.25,-86.5,315.7,206.4,-3
93.9200,44882.4052421644,23480,0.44,3.12,-2.00,0.53,3.52,-2.36,-4.9,227.6,154.6,-3
93.9240,44882.4052422107,23481,0.98,3.02,-1.76,1.14,3.10,-2.01,68.7,142.4,96.3,-3
93.9280,44882.405242257,23482,1.32,2.59,-0.98,1.48,2.49,-1.15,84.4,72.7,74.4,-3
93.9320,44882.4052423033,23483,0.93,1.12,-0.39,0.67,1.16,-0.68,68.2,87.6,80.0,-2
93.9360,44882.4052423496,23484,-0.20,1.85,-0.39,-0.39,2.24,-0.70,54.4,95.5,68.2,-2
93.9400,44882.4052423959,23485,-0.29,1.66,-0.59,-0.31,1.64,-0.97,58.8,58.2,26.5,-2
93.9440,44882.4052424422,23486,-0.15,0.98,-0.83,-0.16,0.98,-1.11,60.6,35.3,4.5,-2
93.9480,44882.4052424885,23487,0.15,0.39,-0.93,0.26,0.23,-1.19,44.1,33.8,7.2,-2
93.9520,44882.4052425348,23488,0.29,0.15,-1.17,0.38,0.12,-1.46,26.1,26.0,10.9,-2
93.9560,44882.4052425811,23489,0.29,0.20,-1.17,0.33,0.20,-1.34,14.1,7.9,8.7,-2
93.9600,44882.4052426274,23490,0.29,0.34,-0.73,0.24,0.42,-1.03,3.1,-5.6,3.8,-2
93.9640,44882.4052426737,23491,0.10,0.54,-0.68,0.05,0.59,-0.92,-4.6,-9.3,-0.9,-2
93.9680,44882.40524272,23492,-0.05,0.59,-0.63,-0.02,0.72,-0.88,-8.0,-16.2,-9.2,-2
93.9720,44882.4052427663,23493,-0.05,0.54,-0.59,0.00,0.71,-0.85,-8.5,-23.8,-13.9,-2
93.9760,44882.4052428126,23494,-0.10,0.54,-0.59,0.05,0.62,-0.85,-8.3,-31.1,-17.3,-2
93.9800,44882.4052428588,23495,-0.05,0.44,-0.63,0.01,0.54,-0.86,-9.7,-36.4,-19.8,-2
93.9840,44882.4052429051,23496,-0.15,0.39,-0.59,-0.13,0.44,-0.83,-9.4,-41.5,-21.8,-2
93.9880,44882.4052429514,23497,-0.15,0.49,-0.59,-0.28,0.46,-0.79,-11.2,-44.3,-23.4,-2
93.9920,44882.4052429977,23498,-0.20,0.44,-0.49,-0.40,0.47,-0.75,-10.4,-43.8,-23.6,-2
93.9960,44882.405243044,23499,-0.34,0.54,-0.44,-0.47,0.48,-0.73,-11.8,-42.8,-24.5,-2
94.0000,44882.4052430903,23500,-0.49,0.44,-0.39,-0.54,0.48,-0.75,-11.1,-40.8,-23.5,-2
94.0040,44882.4052431366,23501,-0.59,0.44,-0.39,-0.66,0.49,-0.73,-10.7,-37.0,-20.8,-2
94.0080,44882.4052431829,23502,-0.68,0.44,-0.39,-0.74,0.49,-0.70,-11.3,-33.2,-17.7,-2
94.0120,44882.4052432292,23503,-0.73,0.49,-0.34,-0.79,0.48,-0.70,-11.0,-26.0,-12.6,-2
94.0160,44882.4052432755,23504,-0.63,0.49,-0.39,-0.76,0.51,-0.70,-11.4,-20.5,-9.2,-2
94.0200,44882.4052433218,23505,-0.59,0.49,-0.44,-0.65,0.52,-0.68,-9.8,-15.1,-6.0,-2
94.0240,44882.4052433681,23506,-0.49,0.54,-0.34,-0.55,0.55,-0.72,-8.9,-11.8,-3.4,-2
94.0280,44882.4052434144,23507,-0.39,0.54,-0.49,-0.46,0.57,-0.73,-6.9,-8.8,-1.2,-2
94.0320,44882.4052434607,23508,-0.24,0.54,-0.54,-0.39,0.60,-0.75,-5.1,-7.9,-0.1,-2
94.0360,44882.405243507,23509,-0.20,0.54,-0.54,-0.40,0.63,-0.74,-3.8,-5.6,0.8,-1
94.0400,44882.4052435533,23510,-0.34,0.49,-0.54,-0.43,0.58,-0.75,-1.3,-5.1,1.8,-2
94.0440,44882.4052435996,23511,-0.24,0.49,-0.44,-0.43,0.58,-0.74,-0.9,-3.8,1.7,-1
94.0480,44882.4052436459,23512,-0.24,0.49,-0.44,-0.42,0.55,-0.78,-0.4,-2.7,3.0,-2
94.0520,44882.4052436922,23513,-0.29,0.49,-0.44,-0.38,0.54,-0.79,-0.2,-2.7,4.7,-2
94.0560,44882.4052437385,23514,-0.34,0.49,-0.54,-0.39,0.54,-0.79,-0.3,-2.0,5.7,-2
94.0600,44882.4052437848,23515,-0.29,0.49,-0.49,-0.41,0.56,-0.78,-0.1,-2.3,7.1,-2
94.0640,44882.4052438311,23516,-0.39,0.44,-0.49,-0.43,0.56,-0.77,0.0,-1.5,8.4,-2
94.0680,44882.4052438774,23517,-0.29,0.49,-0.54,-0.44,0.57,-0.78,-0.9,-0.4,9.1,-1
94.0720,44882.4052439237,23518,-0.20,0.54,-0.59,-0.40,0.56,-0.79,-2.5,-0.1,10.0,-1
94.0760,44882.40524397,23519,-0.24,0.49,-0.49,-0.36,0.55,-0.80,-2.8,-0.2,9.9,-2
94.0800,44882.4052440162,23520,-0.24,0.39,-0.44,-0.34,0.54,-0.82,-2.9,-0.3,10.9,-2
94.0840,44882.4052440625,23521,-0.15,0.49,-0.49,-0.33,0.54,-0.82,-4.2,-0.7,11.0,-1
94.0880,44882.4052441088,23522,-0.20,0.49,-0.54,-0.29,0.52,-0.83,-5.5,-1.8,9.9,-1
94.0920,44882.4052441551,23523,-0.15,0.49,-0.54,-0.24,0.54,-0.81,-7.0,-3.0,9.5,-1
94.0960,44882.4052442014,23524,-0.15,0.54,-0.59,-0.20,0.54,-0.83,-7.6,-4.9,7.7,-1
94.1000,44882.4052442477,23525,-0.15,0.54,-0.54,-0.18,0.54,-0.83,-8.6,-7.3,5.9,-1
94.1040,44882.405244294,23526,-0.15,0.49,-0.49,-0.16,0.54,-0.83,-9.8,-8.9,4.1,-1
94.1080,44882.4052443403,23527,-0.10,0.49,-0.59,-0.19,0.53,-0.83,-11.0,-12.3,2.0,-1
94.1120,44882.4052443866,23528,-0.20,0.49,-0.49,-0.23,0.52,-0.82,-11.6,-14.8,1.4,-1
94.1160,44882.4052444329,23529,-0.15,0.49,-0.54,-0.28,0.52,-0.81,-12.5,-16.0,0.4,-1
94.1200,44882.4052444792,23530,-0.24,0.49,-0.49,-0.31,0.52,-0.80,-12.7,-16.0,-0.2,-1
94.1240,44882.4052445255,23531,-0.24,0.44,-0.49,-0.37,0.52,-0.79,-13.4,-16.7,0.9,-1
94.1280,44882.4052445718,23532,-0.29,0.49,-0.44,-0.39,0.52,-0.78,-13.4,-15.9,1.2,-1
94.1320,44882.4052446181,23533,-0.29,0.54,-0.44,-0.41,0.53,-0.76,-13.7,-14.6,1.9,-1
94.1360,44882.4052446644,23534,-0.39,0.49,-0.54,-0.42,0.53,-0.77,-12.7,-14.0,2.5,-1
94.1400,44882.4052447107,23535,-0.24,0.54,-0.44,-0.42,0.55,-0.76,-13.3,-13.0,4.3,-1
94.1440,44882.405244757,23536,-0.29,0.49,-0.49,-0.41,0.55,-0.75,-12.0,-11.5,5.2,-1
94.1480,44882.4052448033,23537,-0.24,0.49,-0.49,-0.41,0.56,-0.74,-11.6,-10.5,6.0,-1
94.1520,44882.4052448496,23538,-0.29,0.49,-0.44,-0.40,0.55,-0.75,-10.9,-8.8,7.2,-1
94.1560,44882.4052448959,23539,-0.24,0.54,-0.39,-0.38,0.56,-0.75,-10.3,-8.9,7.5,-1
94.1600,44882.4052449422,23540,-0.29,0.49,-0.59,-0.37,0.54,-0.76,-9.1,-7.8,9.0,-1
94.1640,44882.4052449885,23541,-0.24,0.54,-0.44,-0.37,0.54,-0.76,-9.6,-8.5,10.1,-1
94.1680,44882.4052450348,23542,-0.29,0.49,-0.49,-0.38,0.54,-0.77,-9.4,-7.1,10.8,-1
94.1720,44882.4052450811,23543,-0.29,0.44,-0.54,-0.38,0.55,-0.77,-9.0,-7.4,12.5,-1
94.1760,44882.4052451274,23544,-0.29,0.49,-0.44,-0.38,0.54,-0.76,-9.1,-6.8,13.5,-1
94.1800,44882.4052451737,23545,-0.15,0.54,-0.49,-0.38,0.53,-0.77,-8.7,-7.1,14.2,-1
94.1840,44882.40524522,23546,-0.20,0.54,-0.49,-0.37,0.54,-0.77,-9.7,-5.6,14.8,-1
94.1880,44882.4052452663,23547,-0.20,0.49,-0.54,-0.17,0.57,-0.78,-9.5,-6.0,14.5,-1
94.1920,44882.4052453125,23548,-0.24,0.49,-0.49,-0.40,0.55,-0.78,-11.0,-6.1,17.1,-1
94.1960,44882.4052453588,23549,-0.24,0.49,-0.54,-0.35,0.54,-0.78,-11.8,-6.8,17.3,-1
94.2000,44882.4052454051,23550,-0.24,0.54,-0.49,-0.38,0.56,-0.80,-12.3,-7.1,17.7,-1
94.2040,44882.4052454514,23551,-0.20,0.49,-0.49,-0.38,0.55,-0.79,-13.8,-6.2,18.7,-1
94.2080,44882.4052454977,23552,-0.20,0.54,-0.54,-0.33,0.57,-0.79,-14.6,-6.8,18.7,-1
94.2120,44882.405245544,23553,-0.15,0.54,-0.54,-0.34,0.57,-0.77,-14.7,-8.9,18.4,-1
94.2160,44882.4052455903,23554,-0.24,0.54,-0.49,-0.34,0.58,-0.77,-15.2,-9.8,19.6,-1
94.2200,44882.4052456366,23555,-0.15,0.54,-0.44,-0.36,0.58,-0.76,-16.2,-9.9,19.8,-1
94.2240,44882.4052456829,23556,-0.15,0.54,-0.59,-0.35,0.58,-0.77,-17.1,-10.3,19.4,-1
94.2280,44882.4052457292,23557,-0.20,0.54,-0.59,-0.32,0.57,-0.77,-16.7,-11.0,20.2,-1
94.2320,44882.4052457755,23558,-0.20,0.54,-0.54,-0.33,0.58,-0.77,-18.1,-11.7,19.5,-1
94.2360,44882.4052458218,23559,-0.24,0.49,-0.44,-0.35,0.57,-0.75,-18.9,-11.2,19.9,-1
94.2400,44882.4052458681,23560,-0.24,0.54,-0.44,-0.36,0.57,-0.76,-18.9,-11.7,19.4,-1
94.2440,44882.4052459144,23561,-0.24,0.49,-0.44,-0.33,0.58,-0.77,-19.6,-12.0,19.7,-1
94.2480,44882.4052459607,23562,-0.24,0.49,-0.44,-0.34,0.59,-0.75,-20.4,-11.7,19.5,-1
94.2520,44882.405246007,23563,-0.15,0.54,-0.44,-0.33,0.56,-0.76,-21.2,-11.8,18.2,-1
94.2560,44882.4052460533,23564,-0.15,0.54,-0.44,-0.33,0.58,-0.77,-22.4,-11.8,18.1,-1
94.2600,44882.4052460996,23565,-0.20,0.49,-0.54,-0.32,0.59,-0.77,-22.4,-11.8,18.3,-1
94.2640,44882.4052461459,23566,-0.20,0.49,-0.39,-0.32,0.59,-0.76,-23.9,-11.9,18.4,-1
94.2680,44882.4052461922,23567,-0.20,0.49,-0.49,-0.33,0.58,-0.74,-25.0,-11.6,17.8,-1
94.2720,44882.4052462385,23568,-0.24,0.54,-0.54,-0.33,0.58,-0.75,-25.1,-11.2,18.2,-1
94.2760,44882.4052462848,23569,-0.24,0.54,-0.44,-0.32,0.57,-0.75,-25.7,-11.3,17.8,-1
94.2800,44882.4052463311,23570,-0.20,0.54,-0.49,-0.32,0.58,-0.75,-26.9,-11.0,17.7,-1
94.2840,44882.4052463774,23571,-0.20,0.54,-0.49,-0.35,0.59,-0.75,-27.4,-10.3,18.5,-1
94.2880,44882.4052464237,23572,-0.24,0.54,-0.49,-0.37,0.58,-0.76,-27.7,-9.3,18.2,-1
94.2920,44882.40524647,23573,-0.24,0.54,-0.39,-0.35,0.58,-0.75,-28.8,-8.6,18.8,-1
94.2960,44882.4052465163,23574,-0.24,0.49,-0.39,-0.35,0.60,-0.75,-29.3,-7.8,19.2,-1
94.3000,44882.4052465626,23575,-0.24,0.54,-0.44,-0.34,0.59,-0.76,-30.8,-8.3,18.7,-1
94.3040,44882.4052466088,23576,-0.20,0.54,-0.44,-0.33,0.58,-0.77,-31.9,-8.9,19.3,-1
94.3080,44882.4052466551,23577,-0.20,0.54,-0.49,-0.34,0.60,-0.76,-32.9,-9.3,19.7,-1
94.3120,44882.4052467014,23578,-0.24,0.54,-0.49,-0.34,0.60,-0.76,-33.4,-9.3,20.4,-1
94.3160,44882.4052467477,23579,-0.20,0.49,-0.49,-0.34,0.58,-0.76,-35.3,-8.2,20.7,-1
94.3200,44882.405246794,23580,-0.20,0.54,-0.44,-0.36,0.58,-0.74,-36.8,-7.5,21.4,-1
94.3240,44882.4052468403,23581,-0.24,0.54,-0.59,-0.38,0.59,-0.74,-37.4,-7.5,22.9,-1
94.3280,44882.4052468866,23582,-0.29,0.54,-0.39,-0.38,0.59,-0.75,-39.0,-6.1,23.3,-1
94.3320,44882.4052469329,23583,-0.20,0.49,-0.54,-0.37,0.60,-0.75,-40.0,-6.4,24.3,-1
94.3360,44882.4052469792,23584,-0.24,0.54,-0.49,-0.38,0.59,-0.75,-41.8,-5.6,25.6,-1
94.3400,44882.4052470255,23585,-0.29,0.54,-0.44,-0.37,0.60,-0.75,-43.4,-4.8,25.8,-1
94.3440,44882.4052470718,23586,-0.34,0.49,-0.49,-0.36,0.59,-0.75,-45.2,-5.8,27.3,-1
94.3480,44882.4052471181,23587,-0.15,0.54,-0.49,-0.36,0.60,-0.77,-46.8,-5.9,27.2,-1
94.3520,44882.4052471644,23588,-0.29,0.54,-0.44,-0.36,0.61,-0.77,-49.8,-5.3,28.4,-1
94.3560,44882.4052472107,23589,-0.24,0.54,-0.44,-0.34,0.59,-0.78,-51.8,-5.6,28.9,-1
94.3600,44882.405247257,23590,-0.15,0.54,-0.49,-0.31,0.59,-0.78,-55.1,-6.5,30.2,-1
94.3640,44882.4052473033,23591,-0.24,0.54,-0.44,-0.34,0.59,-0.79,-57.4,-7.5,30.2,-1
94.3680,44882.4052473496,23592,-0.20,0.54,-0.54,-0.35,0.60,-0.79,-60.4,-7.4,30.9,-1
94.3720,44882.4052473959,23593,-0.24,0.54,-0.49,-0.33,0.60,-0.79,-64.5,-7.6,31.4,-1
94.3760,44882.4052474422,23594,-0.24,0.54,-0.39,-0.32,0.61,-0.80,-66.7,-8.0,31.7,-1
94.3800,44882.4052474885,23595,-0.20,0.54,-0.54,-0.32,0.60,-0.79,-70.6,-8.4,32.1,-1
94.3840,44882.4052475348,23596,-0.15,0.54,-0.59,-0.29,0.60,-0.78,-73.8,-10.1,31.9,-1
94.3880,44882.4052475811,23597,-0.15,0.54,-0.49,-0.28,0.63,-0.80,-77.8,-12.0,32.7,-1
94.3920,44882.4052476274,23598,-0.20,0.54,-0.44,-0.30,0.61,-0.80,-81.7,-13.4,32.1,-1
94.3960,44882.4052476737,23599,-0.20,0.54,-0.49,-0.31,0.62,-0.81,-85.5,-13.5,31.3,-1
94.4000,44882.40524772,23600,-0.20,0.49,-0.54,-0.34,0.62,-0.79,-89.1,-15.0,31.8,-1
94.4040,44882.4052477663,23601,-0.24,0.54,-0.54,-0.31,0.63,-0.79,-93.8,-14.7,32.0,0
94.4080,44882.4052478125,23602,-0.15,0.54,-0.49,-0.30,0.63,-0.78,-96.8,-16.1,32.2,-1
94.4120,44882.4052478588,23603,-0.24,0.54,-0.44,-0.31,0.64,-0.79,-101.4,-17.2,31.7,-1
94.4160,44882.4052479051,23604,-0.20,0.54,-0.49,-0.27,0.61,-0.78,-105.0,-19.0,31.9,-1
94.4200,44882.4052479514,23605,-0.15,0.54,-0.54,-0.29,0.65,-0.78,-110.6,-20.5,32.2,0
94.4240,44882.4052479977,23606,-0.20,0.54,-0.49,-0.29,0.62,-0.79,-116.2,-22.2,31.4,-1
94.4280,44882.405248044,23607,-0.15,0.54,-0.54,-0.28,0.63,-0.80,-121.4,-23.4,31.4,-1
94.4320,44882.4052480903,23608,-0.15,0.54,-0.59,-0.26,0.63,-0.78,-128.4,-25.1,30.8,0
