' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 14/05(May)/2028 14:12:20
' Scan Freq (Hz): 250
' Log Time (sec): 30; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,Trigger,Trigger,GPIO1,GPIO1,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(State),(Edge),(State),(Edge),(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
6.7920,46887.5920926157,1698,0,0,0,0,-0.05,-0.05,-0.88,0.09,0.02,-0.98,-0.4,-0.2,11.2,-1
6.7960,46887.592092662,1699,0,0,0,0,0.05,-0.05,-0.83,0.09,0.03,-0.99,0.1,1.4,11.5,-1
6.8000,46887.5920927083,1700,0,0,0,0,0.10,0.00,-0.83,0.02,-0.02,-0.97,0.4,1.4,9.0,-1
6.8040,46887.5920927546,1701,0,0,0,0,0.00,0.00,-0.93,0.03,0.01,-1.04,0.7,-0.6,6.4,-1
6.8080,46887.5920928009,1702,0,0,0,0,0.10,0.05,-0.78,0.11,-0.02,-1.03,-1.0,0.2,5.6,-1
6.8120,46887.5920928472,1703,0,0,0,0,0.15,0.00,-0.88,0.01,0.01,-0.99,-0.6,-0.3,6.0,-1
6.8160,46887.5920928935,1704,0,0,0,0,0.00,0.00,-0.83,0.03,0.03,-1.04,1.2,-1.8,3.2,-2
6.8200,46887.5920929398,1705,0,0,0,0,0.05,0.00,-0.88,0.06,0.02,-1.03,-0.8,0.4,5.5,-2
6.8240,46887.5920929861,1706,0,0,0,0,0.05,0.00,-0.78,-0.03,-0.01,-1.04,-0.2,0.4,1.7,-2
6.8280,46887.5920930324,1707,0,0,0,0,0.00,0.05,-0.73,0.08,0.00,-1.07,-0.3,-3.3,7.5,-2
6.8320,46887.5920930787,1708,0,0,0,0,0.05,0.00,-0.83,0.05,-0.01,-0.98,-0.9,-2.6,5.3,-2
6.8360,46887.592093125,1709,0,0,0,0,0.00,0.00,-0.78,-0.04,0.00,-0.96,-1.1,-2.5,5.7,-2
6.8400,46887.5920931713,1710,0,0,0,0,0.05,0.05,-0.88,0.02,0.04,-1.03,-0.4,-0.8,3.8,-1
6.8440,46887.5920932176,1711,0,0,0,0,0.15,0.05,-0.83,0.06,-0.01,-1.02,-0.8,-3.2,1.5,-2
6.8480,46887.5920932639,1712,0,0,0,0,0.00,0.00,-0.78,-0.03,0.03,-1.03,-0.9,-3.4,2.4,-2
6.8520,46887.5920933102,1713,0,0,0,0,0.05,0.05,-0.83,0.06,0.02,-1.07,-1.2,0.4,-0.9,-2
6.8560,46887.5920933565,1714,0,0,0,0,-0.10,-0.05,-0.59,-0.01,0.01,-0.98,0.0,-4.0,2.4,-2
6.8600,46887.5920934028,1715,0,0,0,0,0.00,-0.05,-0.78,0.09,0.02,-1.01,-0.5,-2.2,1.2,-2
6.8640,46887.5920934491,1716,0,0,0,0,-0.05,0.00,-0.88,-0.06,0.03,-1.00,-0.3,-2.7,1.4,-2
6.8680,46887.5920934954,1717,0,0,0,0,0.10,0.00,-0.78,0.08,0.05,-1.05,-1.5,2.4,5.2,-2
6.8720,46887.5920935417,1718,0,0,0,0,0.00,-0.05,-0.78,0.02,0.02,-1.05,-0.4,0.0,8.8,-2
6.8760,46887.592093588,1719,0,0,0,0,0.00,-0.05,-0.78,-0.03,0.02,-0.97,-0.1,-0.3,8.6,-2
6.8800,46887.5920936343,1720,0,0,0,0,0.20,0.00,-0.78,0.14,-0.01,-1.01,-0.6,2.2,13.2,-2
6.8840,46887.5920936805,1721,0,0,0,0,0.00,-0.05,-0.83,-0.05,0.04,-1.05,-0.6,-0.5,6.1,-2
6.8880,46887.5920937268,1722,0,0,0,0,0.15,0.05,-0.78,0.09,-0.02,-0.98,-1.5,-0.5,8.7,-2
6.8920,46887.5920937731,1723,0,0,0,0,0.05,0.00,-0.83,0.05,0.00,-0.99,-0.6,-1.1,8.4,-2
6.8960,46887.5920938194,1724,0,0,0,0,0.10,-0.05,-0.78,0.07,0.02,-1.02,-1.7,1.7,7.9,-2
6.9000,46887.5920938657,1725,0,0,0,0,0.10,0.00,-0.83,0.06,0.00,-1.01,-0.4,-0.8,6.6,-2
6.9040,46887.592093912,1726,0,0,0,0,0.05,0.05,-0.78,0.12,0.01,-1.00,0.2,-0.8,9.3,-2
6.9080,46887.5920939583,1727,0,0,0,0,0.05,0.00,-0.83,-0.04,0.02,-0.97,-2.1,-0.9,2.8,-2
6.9120,46887.5920940046,1728,0,0,0,0,0.15,0.05,-0.88,0.10,-0.01,-1.00,-0.4,1.6,8.2,-2
6.9160,46887.5920940509,1729,0,0,0,0,0.05,0.05,-0.83,0.05,0.03,-1.00,-0.4,-3.3,3.1,-2
6.9200,46887.5920940972,1730,0,0,0,0,0.10,0.00,-0.88,0.12,0.00,-1.07,-0.5,0.0,4.4,-2
6.9240,46887.5920941435,1731,0,0,0,0,0.00,0.00,-0.73,-0.01,0.01,-1.05,-0.9,-4.4,-2.1,-2
6.9280,46887.5920941898,1732,0,0,0,0,0.10,0.00,-0.78,0.11,-0.01,-1.03,-0.8,-2.0,1.4,-2
6.9320,46887.5920942361,1733,0,0,0,0,0.05,0.00,-0.78,0.06,-0.03,-0.99,0.0,-3.4,-1.1,-2
6.9360,46887.5920942824,1734,0,0,0,0,0.05,0.05,-0.83,0.02,0.02,-0.95,-0.6,-2.6,-1.1,-2
6.9400,46887.5920943287,1735,0,0,0,0,0.10,-0.05,-0.83,0.10,0.02,-1.04,-0.4,-3.9,-6.7,-2
6.9440,46887.592094375,1736,0,0,0,0,0.00,0.00,-0.83,-0.06,0.03,-1.00,-0.3,-3.7,-4.0,-2
6.9480,46887.5920944213,1737,0,0,0,0,0.10,0.00,-0.73,0.11,0.00,-1.02,-0.8,-1.8,-3.9,-2
6.9520,46887.5920944676,1738,0,0,0,0,-0.05,-0.10,-0.78,-0.04,0.03,-1.01,-0.7,-4.2,-4.7,-2
6.9560,46887.5920945139,1739,0,0,0,0,0.10,0.00,-0.83,0.14,0.03,-1.04,0.6,-1.1,2.1,-2
6.9600,46887.5920945602,1740,0,0,0,0,0.00,0.00,-0.78,-0.12,0.01,-0.93,0.1,-6.1,-5.1,-2
6.9640,46887.5920946065,1741,0,0,0,0,0.05,0.00,-0.83,0.13,0.01,-1.02,-0.5,-2.7,0.7,-2
6.9680,46887.5920946528,1742,0,0,0,0,0.83,-0.10,-0.93,1.41,-0.14,-1.31,-4.1,5.1,-27.2,-2
6.9720,46887.5920946991,1743,0,0,0,0,0.05,-0.05,-0.78,-0.08,0.01,-0.98,-10.7,2.2,-50.0,-2
6.9760,46887.5920947454,1744,0,0,0,0,-0.20,0.00,-0.73,-0.64,0.15,-0.91,-9.8,0.4,-51.5,-2
6.9800,46887.5920947917,1745,0,0,0,0,-0.15,-0.10,-0.68,-0.30,0.02,-0.97,-5.0,-6.1,-28.2,-2
6.9840,46887.592094838,1746,0,0,0,0,-0.24,0.00,-0.68,-0.10,0.06,-1.24,6.3,-8.1,11.5,-2
6.9880,46887.5920948843,1747,0,0,0,0,0.34,0.20,-0.98,0.65,0.11,-1.16,-4.7,-4.2,-8.1,-2
6.9920,46887.5920949306,1748,0,0,0,0,0.20,0.05,-0.88,-0.05,0.00,-1.07,-11.2,-6.7,-8.7,-2
6.9960,46887.5920949768,1749,0,0,0,0,0.24,0.00,-0.93,0.22,0.01,-1.13,-19.0,-4.9,-39.3,-2
7.0000,46887.5920950231,1750,0,0,0,0,0.15,-0.05,-0.83,0.05,-0.02,-1.02,-21.8,-2.2,-45.3,-2
7.0040,46887.5920950694,1751,0,0,0,0,0.05,0.00,-0.83,-0.08,0.01,-1.02,-19.2,-1.2,-49.0,-2
7.0080,46887.5920951157,1752,0,0,0,0,0.05,0.00,-0.73,-0.22,0.04,-1.06,-20.9,-8.0,-52.3,-2
7.0120,46887.592095162,1753,0,0,0,0,-0.24,-0.10,-0.68,-0.54,-0.01,-0.98,-18.2,-9.3,-30.2,-2
7.0160,46887.5920952083,1754,0,0,0,0,-0.59,0.05,-0.49,-0.35,0.00,-0.70,-2.2,-20.7,22.6,-2
7.0200,46887.5920952546,1755,0,0,0,0,-0.34,0.15,-0.63,-0.41,0.22,-1.03,4.2,4.6,37.2,-1
7.0240,46887.5920953009,1756,0,0,0,0,-0.05,0.10,-0.54,-0.25,0.15,-0.72,35.1,15.8,72.4,-1
7.0280,46887.5920953472,1757,0,0,0,0,0.83,-0.05,-1.12,0.83,-0.03,-1.16,10.9,-4.1,36.4,-1
7.0320,46887.5920953935,1758,0,0,0,0,0.10,0.00,-0.98,0.05,0.00,-1.05,-6.7,-7.1,12.9,-2
7.0360,46887.5920954398,1759,0,0,0,0,0.05,0.00,-0.78,0.00,0.05,-0.98,0.1,-2.7,8.1,-1
7.0400,46887.5920954861,1760,0,0,0,0,0.10,-0.05,-0.83,0.00,0.00,-1.04,-4.0,-3.6,2.9,-1
7.0440,46887.5920955324,1761,0,0,0,0,-0.15,0.00,-0.68,-0.32,0.06,-0.90,-3.4,-7.6,-5.0,-1
7.0480,46887.5920955787,1762,0,0,0,0,0.15,0.00,-0.73,0.43,-0.03,-1.09,1.6,-0.3,10.7,-1
7.0520,46887.592095625,1763,0,0,0,0,0.05,0.05,-0.93,0.00,-0.04,-0.99,-3.1,0.3,0.7,0
7.0560,46887.5920956713,1764,0,0,0,0,-0.15,0.10,-0.73,-0.28,0.14,-0.87,-0.9,-4.0,6.1,0
7.0600,46887.5920957176,1765,0,0,0,0,0.20,0.00,-0.83,0.16,-0.04,-1.11,3.1,3.5,13.0,0
7.0640,46887.5920957639,1766,0,0,0,0,-0.05,-0.05,-0.73,0.04,0.03,-1.02,1.5,-1.0,8.2,1
7.0680,46887.5920958102,1767,0,0,0,0,0.00,0.00,-0.83,0.14,0.03,-1.01,1.3,3.3,9.2,1
7.0720,46887.5920958565,1768,0,0,0,0,-0.15,-0.05,-0.73,0.05,0.06,-0.94,3.8,1.4,15.2,2
7.0760,46887.5920959028,1769,0,0,0,0,0.15,-0.05,-0.83,0.02,-0.03,-1.00,0.5,2.2,8.5,3
7.0800,46887.5920959491,1770,0,0,0,0,0.05,-0.05,-0.78,-0.02,0.05,-1.03,-1.1,3.0,-0.3,3
7.0840,46887.5920959954,1771,0,0,0,0,0.05,-0.05,-0.93,0.19,-0.05,-1.06,-0.7,4.8,6.9,3
7.0880,46887.5920960417,1772,0,0,0,0,0.05,-0.05,-0.83,-0.07,0.00,-0.98,-2.7,-0.6,-5.6,3
7.0920,46887.592096088,1773,0,0,0,0,0.05,0.05,-0.73,0.07,0.04,-1.03,-1.3,-0.4,0.8,3
7.0960,46887.5920961343,1774,0,0,0,0,0.20,-0.05,-0.88,0.09,-0.02,-1.05,-4.3,1.4,-5.8,3
7.1000,46887.5920961806,1775,0,0,0,0,0.05,0.10,-0.63,-0.05,0.07,-0.92,-4.1,-3.5,-7.4,3
7.1040,46887.5920962269,1776,0,0,0,0,0.24,-0.05,-0.88,0.27,0.00,-1.11,-3.6,5.4,-5.4,3
7.1080,46887.5920962731,1777,0,0,0,0,0.05,0.05,-0.73,0.05,0.03,-1.03,-3.8,-0.2,-3.9,3
7.1120,46887.5920963194,1778,0,0,0,0,0.05,0.00,-0.73,0.08,0.06,-0.92,-4.8,0.7,-6.9,3
7.1160,46887.5920963657,1779,0,0,0,0,0.10,0.00,-0.78,0.09,0.02,-1.05,-3.4,6.4,2.3,3
7.1200,46887.592096412,1780,0,0,0,0,0.00,0.00,-0.78,-0.03,0.07,-1.01,-2.7,1.3,1.3,2
7.1240,46887.5920964583,1781,0,0,0,0,0.15,0.00,-0.83,0.16,0.00,-1.00,-3.2,4.8,2.4,2
7.1280,46887.5920965046,1782,0,0,0,0,0.20,0.10,-0.78,0.15,0.04,-1.02,-2.3,2.5,3.8,2
7.1320,46887.5920965509,1783,0,0,0,0,0.05,-0.05,-0.78,0.08,0.04,-1.00,-4.4,2.3,-3.4,2
7.1360,46887.5920965972,1784,0,0,0,0,0.10,-0.10,-0.73,0.11,0.00,-1.05,-3.0,2.9,1.6,2
7.1400,46887.5920966435,1785,0,0,0,0,-0.05,0.05,-0.73,-0.05,0.04,-0.97,-3.1,-3.0,-8.4,1
7.1440,46887.5920966898,1786,0,0,0,0,0.20,0.10,-0.73,0.11,0.02,-1.00,-2.6,-0.6,-3.3,1
7.1480,46887.5920967361,1787,0,0,0,0,0.05,-0.05,-0.83,0.08,0.04,-1.06,-3.9,-1.1,-2.3,1
7.1520,46887.5920967824,1788,0,0,0,0,-0.05,0.00,-0.83,-0.05,0.04,-0.95,-5.0,-3.6,-13.2,1
7.1560,46887.5920968287,1789,0,0,0,0,0.10,-0.05,-0.68,0.06,0.03,-1.03,-1.4,-2.9,-2.8,1
7.1600,46887.592096875,1790,0,0,0,0,0.05,0.00,-0.78,0.10,-0.01,-1.02,-2.3,-3.3,-4.2,1
7.1640,46887.5920969213,1791,0,0,0,0,0.00,0.00,-0.78,0.00,0.03,-1.01,-4.6,-6.2,-9.0,0
7.1680,46887.5920969676,1792,0,0,0,0,0.05,0.05,-0.78,0.13,0.02,-1.05,-3.3,-3.2,-3.3,0
7.1720,46887.5920970139,1793,0,0,0,0,0.05,0.00,-0.78,0.06,0.01,-1.02,-3.7,-3.1,-2.8,0
7.1760,46887.5920970602,1794,0,0,0,0,-0.05,0.10,-0.73,-0.06,0.04,-0.97,-4.7,-11.9,-16.5,0
7.1800,46887.5920971065,1795,0,0,0,0,0.10,0.05,-0.78,0.15,0.02,-1.02,-3.1,-5.3,-4.5,0
7.1840,46887.5920971528,1796,0,0,0,0,0.00,0.05,-0.93,0.04,0.02,-1.01,-2.9,-0.9,-0.9,0
7.1880,46887.5920971991,1797,0,0,0,0,-0.05,0.00,-0.73,-0.18,-0.06,-0.93,-3.2,-12.0,-15.8,0
7.1920,46887.5920972454,1798,0,0,0,0,0.05,0.05,-0.73,0.06,0.09,-1.02,-3.2,-9.9,-9.9,0
7.1960,46887.5920972917,1799,0,0,0,0,0.20,0.05,-0.88,0.16,0.02,-1.09,-2.4,-0.4,0.4,0
7.2000,46887.592097338,1800,0,0,0,0,-0.05,-0.05,-0.78,-0.06,-0.01,-1.00,-2.9,0.6,-1.7,0
7.2040,46887.5920973843,1801,0,0,0,0,-0.20,0.05,-0.78,-0.31,0.16,-0.99,-7.4,-26.7,-41.3,0
7.2080,46887.5920974305,1802,0,0,0,0,0.34,0.05,-0.83,0.46,0.02,-1.14,-0.5,2.7,2.2,0
7.2120,46887.5920974768,1803,0,0,0,0,-0.05,0.00,-0.83,-0.06,0.02,-1.01,-2.2,4.8,1.3,0
7.2160,46887.5920975231,1804,0,0,0,0,-0.20,-0.10,-0.78,-0.42,-0.08,-0.88,-6.0,-24.5,-42.0,-1
7.2200,46887.5920975694,1805,0,0,0,0,0.10,0.10,-0.83,0.30,0.03,-1.04,-3.6,-6.8,-11.0,-1
7.2240,46887.5920976157,1806,0,0,0,0,0.10,0.00,-0.98,0.00,0.02,-1.00,-1.0,4.7,1.7,-1
7.2280,46887.592097662,1807,0,0,0,0,-0.15,0.00,-0.63,-0.39,0.09,-0.96,-5.4,-10.9,-31.1,-1
7.2320,46887.5920977083,1808,0,0,0,0,0.15,0.05,-0.73,0.12,0.05,-1.07,-0.8,-4.6,-4.8,-1
7.2360,46887.5920977546,1809,0,0,0,0,-0.05,-0.10,-0.78,-0.02,-0.02,-1.02,0.1,-2.9,-9.9,-1
7.2400,46887.5920978009,1810,0,0,0,0,-0.15,0.05,-0.78,-0.10,0.05,-0.99,-1.4,-4.9,-15.2,-1
7.2440,46887.5920978472,1811,0,0,0,0,-0.05,0.00,-0.78,0.01,0.05,-1.03,-0.4,-1.2,-2.1,-1
7.2480,46887.5920978935,1812,0,0,0,0,0.00,0.00,-0.78,-0.06,0.02,-1.02,-1.5,1.7,-9.6,-1
7.2520,46887.5920979398,1813,0,0,0,0,-0.10,0.05,-0.68,-0.02,0.03,-1.01,-1.2,-2.5,-10.8,-1
7.2560,46887.5920979861,1814,0,0,0,0,-0.10,0.00,-0.73,-0.04,0.02,-0.98,-0.2,-1.1,-8.9,-1
7.2600,46887.5920980324,1815,0,0,0,0,-0.05,0.05,-0.78,-0.12,0.08,-1.02,1.6,-2.1,-4.2,-1
7.2640,46887.5920980787,1816,0,0,0,0,0.00,0.00,-0.78,0.03,0.05,-1.03,0.6,0.6,-3.7,-1
7.2680,46887.592098125,1817,0,0,0,0,-0.05,0.05,-0.78,-0.08,0.05,-0.97,-0.2,-1.7,-1.4,-1
7.2720,46887.5920981713,1818,0,0,0,0,-0.05,0.00,-0.73,-0.12,0.03,-0.94,0.0,1.2,-1.1,-1
7.2760,46887.5920982176,1819,0,0,0,0,0.05,0.10,-0.88,0.05,0.03,-1.08,2.1,0.3,-0.2,-1
7.2800,46887.5920982639,1820,0,0,0,0,0.00,0.05,-0.73,0.06,0.01,-1.05,0.1,2.5,-0.4,-1
7.2840,46887.5920983102,1821,0,0,0,0,0.05,0.05,-0.78,0.04,0.03,-1.05,1.1,4.3,3.2,-1
7.2880,46887.5920983565,1822,0,0,0,0,0.00,0.05,-0.78,-0.07,0.03,-0.99,1.0,0.4,3.0,-1
7.2920,46887.5920984028,1823,0,0,0,0,0.05,0.00,-0.83,0.10,0.00,-1.04,0.9,3.9,5.4,-1
7.2960,46887.5920984491,1824,0,0,0,0,0.00,0.00,-0.73,-0.01,0.02,-1.03,1.0,4.7,6.2,-1
7.3000,46887.5920984954,1825,0,0,0,0,-0.05,0.00,-0.88,0.00,-0.02,-1.04,0.5,5.1,2.9,-1
7.3040,46887.5920985417,1826,0,0,0,0,0.05,0.10,-0.78,0.21,0.00,-1.02,-0.6,3.8,3.2,-1
7.3080,46887.592098588,1827,0,0,0,0,-0.05,0.00,-0.83,0.01,0.03,-1.01,-1.0,3.6,2.8,-1
7.3120,46887.5920986343,1828,0,0,0,0,0.05,0.05,-0.83,0.02,0.03,-1.04,0.0,4.5,4.7,-1
7.3160,46887.5920986806,1829,0,0,0,0,0.00,0.05,-0.83,-0.01,0.02,-0.99,-1.6,3.5,4.6,-1
7.3200,46887.5920987268,1830,0,0,0,0,0.00,-0.05,-0.83,-0.05,0.07,-1.02,-2.5,3.8,3.7,-1
7.3240,46887.5920987731,1831,0,0,0,0,0.00,-0.10,-0.83,0.03,0.00,-1.01,-1.8,5.6,3.4,-1
7.3280,46887.5920988194,1832,0,0,0,0,0.00,0.00,-0.73,-0.02,0.05,-0.98,-1.2,3.3,3.5,-1
7.3320,46887.5920988657,1833,0,0,0,0,0.00,-0.05,-0.78,-0.07,0.04,-1.04,-2.2,7.0,5.1,-1
7.3360,46887.592098912,1834,0,0,0,0,0.00,0.05,-0.88,0.03,0.00,-1.01,-1.4,4.1,1.6,-1
7.3400,46887.5920989583,1835,0,0,0,0,-0.05,0.05,-0.83,0.02,0.02,-1.00,-0.9,1.4,6.2,-1
7.3440,46887.5920990046,1836,0,0,0,0,0.00,-0.10,-0.83,-0.07,0.04,-0.95,-2.0,3.1,3.1,-1
7.3480,46887.5920990509,1837,0,0,0,0,0.10,0.00,-0.88,0.03,0.06,-1.03,-2.1,0.6,0.3,-1
7.3520,46887.5920990972,1838,0,0,0,0,0.05,0.00,-0.78,0.07,0.00,-1.00,-2.2,4.2,3.3,-1
7.3560,46887.5920991435,1839,0,0,0,0,-0.05,0.10,-0.78,-0.02,0.03,-1.00,-2.0,3.4,-0.9,-1
7.3600,46887.5920991898,1840,0,0,0,0,-0.05,0.00,-0.83,-0.07,0.01,-0.99,-1.2,0.1,-1.8,-1
7.3640,46887.5920992361,1841,0,0,0,0,0.20,0.00,-0.83,0.10,-0.01,-1.03,-2.4,-1.1,-2.2,-1
7.3680,46887.5920992824,1842,0,0,0,0,0.00,-0.05,-0.78,0.09,0.00,-1.02,-1.3,-1.8,-4.0,-1
7.3720,46887.5920993287,1843,0,0,0,0,0.00,0.05,-0.78,0.10,0.01,-1.01,-3.5,-4.6,-7.2,-1
7.3760,46887.592099375,1844,0,0,0,0,0.00,0.00,-0.83,-0.04,0.02,-1.02,-3.8,-5.0,-5.3,-1
7.3800,46887.5920994213,1845,0,0,0,0,-0.05,0.00,-0.73,-0.08,0.04,-0.97,-3.6,-6.5,-11.9,-1
7.3840,46887.5920994676,1846,0,0,0,0,0.00,0.05,-0.78,0.05,0.06,-1.08,-1.4,0.4,-1.4,-1
7.3880,46887.5920995139,1847,0,0,0,0,0.00,0.00,-0.88,-0.02,0.04,-1.04,-1.1,-1.5,-10.2,-1
7.3920,46887.5920995602,1848,0,0,0,0,-0.10,-0.10,-0.83,0.01,0.08,-1.01,-2.2,-3.8,-5.1,-1
7.3960,46887.5920996065,1849,0,0,0,0,-0.05,0.00,-0.88,-0.02,0.05,-1.01,-1.8,-3.4,-5.4,-1
7.4000,46887.5920996528,1850,0,0,0,0,-0.05,-0.05,-0.83,-0.03,0.05,-1.04,-2.1,-2.2,-3.2,-1
7.4040,46887.5920996991,1851,0,0,0,0,-0.05,0.00,-0.83,-0.03,0.07,-1.04,-2.2,-4.6,-5.9,-1
7.4080,46887.5920997454,1852,0,0,0,0,-0.05,0.10,-0.93,0.03,0.06,-1.02,-2.2,0.6,0.7,-1
7.4120,46887.5920997917,1853,0,0,0,0,-0.05,0.00,-0.73,-0.04,0.05,-1.00,0.4,0.5,2.0,-1
7.4160,46887.592099838,1854,0,0,0,0,0.00,0.00,-0.88,0.08,0.02,-1.02,-0.9,-1.0,-3.8,-1
7.4200,46887.5920998843,1855,0,0,0,0,0.00,0.05,-0.78,-0.01,0.02,-1.01,0.2,0.8,3.5,-1
7.4240,46887.5920999306,1856,0,0,0,0,0.05,0.00,-0.83,0.02,0.05,-1.01,-1.8,0.4,1.1,-1
7.4280,46887.5920999769,1857,0,0,0,0,0.00,0.00,-0.68,-0.01,0.04,-0.99,1.1,0.7,6.8,-1
7.4320,46887.5921000231,1858,0,0,0,0,0.05,0.00,-0.78,0.09,-0.01,-1.03,1.4,-0.2,7.2,-1
7.4360,46887.5921000694,1859,0,0,0,0,0.00,0.05,-0.88,-0.03,0.02,-0.97,1.0,1.1,9.3,-1
7.4400,46887.5921001157,1860,0,0,0,0,0.05,0.05,-0.88,-0.03,0.04,-0.99,-0.5,-0.8,3.3,-1
7.4440,46887.592100162,1861,0,0,0,0,0.00,0.00,-0.73,0.12,-0.01,-1.01,1.9,4.4,11.8,-1
7.4480,46887.5921002083,1862,0,0,0,0,0.00,-0.05,-0.83,-0.03,0.07,-0.97,1.5,0.6,5.7,-1
7.4520,46887.5921002546,1863,0,0,0,0,0.05,-0.05,-0.83,0.15,0.00,-1.05,1.9,4.1,3.3,-1
7.4560,46887.5921003009,1864,0,0,0,0,0.00,0.05,-0.73,-0.04,0.03,-0.99,2.1,2.4,7.5,-1
7.4600,46887.5921003472,1865,0,0,0,0,0.00,-0.05,-0.83,0.07,0.05,-1.02,1.2,0.6,0.7,-1
7.4640,46887.5921003935,1866,0,0,0,0,-0.05,0.05,-0.73,0.01,0.01,-1.02,1.7,0.7,5.5,-1
7.4680,46887.5921004398,1867,0,0,0,0,0.10,-0.05,-0.78,0.00,0.03,-0.98,1.1,-2.1,-0.2,-1
7.4720,46887.5921004861,1868,0,0,0,0,0.00,0.00,-0.78,0.02,0.06,-0.98,3.3,-2.8,5.6,-1
7.4760,46887.5921005324,1869,0,0,0,0,0.15,-0.05,-0.88,-0.39,0.14,-1.06,-1.6,5.0,-19.0,-1
7.4800,46887.5921005787,1870,0,0,0,0,0.10,-0.05,-0.73,0.46,-0.10,-1.21,0.7,0.0,-11.7,-1
7.4840,46887.592100625,1871,0,0,0,0,-0.20,0.10,-0.68,-0.19,0.14,-1.05,-0.4,-12.2,-1.8,-1
7.4880,46887.5921006713,1872,0,0,0,0,0.15,0.00,-0.83,0.18,-0.02,-1.06,1.4,-1.4,4.0,-1
7.4920,46887.5921007176,1873,0,0,0,0,0.29,-0.05,-0.88,0.29,-0.04,-1.04,0.9,-4.2,-0.6,-1
7.4960,46887.5921007639,1874,0,0,0,0,-0.10,-0.10,-0.68,-0.50,0.06,-0.73,-3.7,-16.0,-8.1,-1
7.5000,46887.5921008102,1875,0,0,0,0,0.05,0.10,-0.88,0.26,0.05,-0.95,2.1,-9.1,0.4,-1
7.5040,46887.5921008565,1876,0,0,0,0,0.00,0.05,-0.83,-0.04,0.02,-0.90,1.7,-9.8,3.2,-1
7.5080,46887.5921009028,1877,0,0,0,0,-0.10,0.10,-0.73,0.02,0.02,-0.97,2.8,-4.5,7.1,0
7.5120,46887.5921009491,1878,0,0,0,0,0.00,0.10,-0.78,0.06,0.05,-1.01,2.5,-10.6,2.1,0
7.5160,46887.5921009954,1879,0,0,0,0,0.05,-0.05,-0.78,0.11,-0.01,-1.03,3.5,-10.7,6.4,0
7.5200,46887.5921010417,1880,0,0,0,0,0.05,0.05,-0.78,0.08,0.02,-1.01,3.4,-7.1,4.6,0
7.5240,46887.592101088,1881,0,0,0,0,-0.05,0.00,-0.78,-0.06,0.02,-1.01,2.2,-9.8,-2.2,0
7.5280,46887.5921011343,1882,0,0,0,0,0.05,0.10,-0.83,-0.06,0.00,-1.07,2.4,-6.3,-4.8,0
7.5320,46887.5921011806,1883,0,0,0,0,-0.10,-0.05,-0.78,-0.12,0.05,-0.96,1.0,-8.2,-2.3,0
7.5360,46887.5921012269,1884,0,0,0,0,0.00,0.05,-0.78,-0.01,0.08,-0.96,1.9,-14.5,-4.0,0
7.5400,46887.5921012731,1885,0,0,0,0,0.05,0.00,-0.78,-0.08,0.05,-0.97,1.8,-3.2,3.2,0
7.5440,46887.5921013194,1886,0,0,0,0,0.05,0.10,-0.78,0.11,-0.01,-1.13,5.1,-7.8,6.7,0
7.5480,46887.5921013657,1887,0,0,0,0,-0.05,0.10,-0.68,-0.06,0.04,-1.00,2.7,-6.5,0.7,0
7.5520,46887.592101412,1888,0,0,0,0,0.05,0.10,-0.88,0.00,0.05,-1.03,3.7,-3.4,5.4,0
7.5560,46887.5921014583,1889,0,0,0,0,0.10,0.05,-0.88,0.08,0.05,-1.11,1.3,-6.8,-0.1,0
7.5600,46887.5921015046,1890,0,0,0,0,-0.10,0.05,-0.83,-0.04,0.02,-1.02,2.8,-4.5,4.0,0
7.5640,46887.5921015509,1891,0,0,0,0,0.05,-0.05,-0.78,0.01,0.04,-1.02,3.9,-3.6,4.2,0
7.5680,46887.5921015972,1892,0,0,0,0,0.05,0.00,-0.88,0.02,0.04,-1.00,2.6,-3.7,-0.4,0
7.5720,46887.5921016435,1893,0,0,0,0,0.00,0.05,-0.78,-0.09,0.04,-0.95,4.1,-5.0,3.3,0
7.5760,46887.5921016898,1894,0,0,0,0,-0.05,0.00,-0.83,-0.02,0.03,-0.95,4.4,-1.7,7.0,0
7.5800,46887.5921017361,1895,0,0,0,0,0.00,0.00,-0.83,-0.07,0.02,-0.96,4.2,1.0,9.5,0
7.5840,46887.5921017824,1896,0,0,0,0,0.00,0.05,-0.83,0.04,0.05,-1.04,5.1,1.5,8.6,0
7.5880,46887.5921018287,1897,0,0,0,0,0.00,0.05,-0.78,-0.06,0.05,-1.01,3.8,0.7,8.9,0
7.5920,46887.592101875,1898,0,0,0,0,0.00,-0.05,-0.78,0.11,0.01,-1.04,5.9,1.9,16.2,1
7.5960,46887.5921019213,1899,0,0,0,0,-0.10,0.05,-0.73,-0.06,0.05,-0.97,5.4,4.4,15.1,1
7.6000,46887.5921019676,1900,0,0,0,0,0.05,0.05,-0.88,0.12,0.05,-1.05,4.2,1.2,9.6,1
