' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02,,,,,,,,,,,
' Test ID: 0,,,,,,,,,,,
' Run Started: 11/06(Jun)/2022 18:13:26,,,,,,,,,,,
' Scan Freq (Hz): 2000,,,,,,,,,,,
' Log Time (sec): 60; Delay Time (sec): 30; Clock Adj.: 1.000000,,,,,,,,,,,
' ,,,,,,,,,,,
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec)
26.982,44723.75999,53964,0.05,-0.05,0.98,0.01,0,1.02,-1.7,-0.9,0.1
26.9825,44723.75999,53965,0.05,-0.15,1.37,0.03,0.01,1.03,0.6,0.1,0.7
26.983,44723.75999,53966,-0.05,-0.24,1.07,0.03,0.01,1.01,0.9,0.6,1.3
26.9835,44723.75999,53967,-0.05,-0.05,0.98,0.02,0.01,1,1.1,1,-1.1
26.984,44723.75999,53968,-0.05,0.05,0.98,0.02,0.01,1.03,0,0,0.5
26.9845,44723.75999,53969,-0.05,0.15,0.88,0.02,0.01,1.02,0.9,0.6,0
26.985,44723.75999,53970,-0.15,0.15,0.98,0.03,0,1.03,-0.4,1.1,4.3
26.9855,44723.75999,53971,-0.15,-0.15,1.17,0.02,-0.01,1.03,-1.2,-3.4,-1.2
26.986,44723.75999,53972,0.15,0.24,0.88,0.03,0,1.01,-0.1,1.1,1.2
26.9865,44723.75999,53973,-0.05,-0.05,0.88,0.02,0,1.02,-1.7,-0.2,-1.8
26.987,44723.75999,53974,-0.15,0.15,1.07,0.02,0.02,1.01,-1.1,-2.6,-1
26.9875,44723.75999,53975,-0.05,0.44,1.27,0.01,0.01,1.01,-2.2,3,1
26.988,44723.75999,53976,-0.15,-0.05,1.07,0.01,0.01,1.03,-0.6,-1.2,-0.6
26.9885,44723.75999,53977,0.15,0.24,1.27,0.02,0.01,1.02,-0.4,1.6,-1.2
26.989,44723.75999,53978,-0.15,-0.15,0.88,0.03,0.01,1.02,2.4,0,-1.1
26.9895,44723.75999,53979,0.05,-0.05,0.98,0.03,0,1.02,1.1,3.3,0.6
26.99,44723.75999,53980,-0.15,0.15,1.07,0.01,0,1.02,-1.6,0.4,0.1
26.9905,44723.75999,53981,-0.15,-0.34,0.78,0.02,0.01,1,-2,-0.7,-1.5
26.991,44723.75999,53982,-0.15,-0.24,0.88,0.01,-0.01,1.03,-0.5,1.2,2.6
26.9915,44723.75999,53983,-0.15,0.15,0.78,0.02,0.02,1.02,1.3,0.4,-1.1
26.992,44723.75999,53984,0.15,-0.05,0.98,0.02,0,1.02,-0.9,0,-0.1
26.9925,44723.75999,53985,0.05,0.05,1.07,0.03,0.01,1.02,-0.9,-2,2.8
26.993,44723.75999,53986,0.05,0.24,0.68,0.01,0,1.01,-0.7,0.1,1.2
26.9935,44723.75999,53987,-0.15,-0.05,0.98,0.02,0.01,1.01,0.5,-0.5,-1
26.994,44723.75999,53988,0.15,0.24,0.78,0.01,0.01,1.03,-0.7,-0.4,1.2
26.9945,44723.75999,53989,0.05,0.15,1.17,0.03,0.01,1.03,-0.1,0.6,-0.2
26.995,44723.75999,53990,-0.15,0.34,0.98,0.02,0,1.03,-0.5,-0.6,-1.3
26.9955,44723.75999,53991,0.05,-0.05,0.98,0.02,0.01,1.03,1.7,-0.7,-0.4
26.996,44723.75999,53992,0.05,-0.05,1.17,0,0.01,1.02,-0.5,0.2,-0.2
26.9965,44723.75999,53993,0.05,0.05,1.17,0.02,0.02,1.02,-1,0.2,2.7
26.997,44723.75999,53994,-0.15,-0.05,0.88,0.02,0.01,1,0.1,-2.1,1.1
26.9975,44723.75999,53995,-0.05,-0.05,1.07,0.02,0,1.01,-1.1,0.9,-0.6
26.998,44723.75999,53996,0.05,0.34,1.07,0.01,0.01,1.01,-0.9,0.5,-2
26.9985,44723.75999,53997,0.05,0.05,0.88,0.03,0.02,1.03,2,1.3,-0.1
26.999,44723.75999,53998,-0.05,0.05,1.07,0.01,0,1.02,-0.5,-2.2,0.7
26.9995,44723.75999,53999,-0.15,-0.05,0.98,0.03,0,1.01,1,0.4,4.6
27,44723.75999,54000,0.05,0.05,1.07,0.05,0,1.02,-0.2,-0.2,-0.1
27.0005,44723.75999,54001,0.15,0.15,1.17,0.03,-0.01,1.03,1.6,-0.5,-2.7
27.001,44723.75999,54002,0.05,-0.05,0.98,0.01,-0.01,1.02,-0.1,1.5,-3
27.0015,44723.75999,54003,0.05,-0.54,1.07,0.02,0,1.02,0.1,-1.7,0.4
27.002,44723.75999,54004,-0.15,-0.05,1.07,0.01,0.01,1.02,0.5,0.6,1.7
27.0025,44723.75999,54005,-0.05,-0.15,0.98,0.02,0,1.01,2.7,-2.3,-3.4
27.003,44723.75999,54006,-0.15,0.15,0.88,0.02,0,1.01,-0.6,0.6,-0.6
27.0035,44723.75999,54007,-0.15,0.15,0.88,0.02,-0.01,1.02,1.1,-0.5,0.5
27.004,44723.75999,54008,0.05,-0.15,0.98,0.02,-0.01,1,0.5,-0.2,0.1
27.0045,44723.75999,54009,-0.15,-0.05,0.98,0.01,0,1.03,-0.7,0.4,0.7
27.005,44723.75999,54010,-0.05,0.05,0.98,0.01,0.01,1.02,-1.1,-0.5,1.1
27.0055,44723.75999,54011,-0.15,-0.05,0.88,0.02,0,1.02,-0.6,-1.6,-0.1
27.006,44723.75999,54012,-0.05,-0.24,1.17,0.03,0,1.03,0.4,1.3,-0.1
27.0065,44723.75999,54013,-0.15,0.15,0.98,0.03,0,1.01,-1.3,0.9,0.9
27.007,44723.75999,54014,-0.05,0.24,1.07,0.03,0,1.02,-0.7,-0.7,1.1
27.0075,44723.75999,54015,0.15,0.15,0.78,0,0.01,1.01,-1,1.1,0.9
27.008,44723.75999,54016,0.05,-0.15,1.17,0.03,-0.01,1.03,1.1,0.5,1.2
27.0085,44723.75999,54017,-0.05,-0.05,1.07,0.03,0,1.03,-1.3,-0.2,-1.8
27.009,44723.75999,54018,-0.15,-0.15,0.88,0.02,0,1.02,1,0.5,0.2
27.0095,44723.75999,54019,-0.15,-0.15,0.98,0.01,-0.01,1,-1,0.5,1.8
27.01,44723.75999,54020,0.05,0.05,1.46,0.02,0,1.01,-2,-0.4,2.1
27.0105,44723.75999,54021,0.05,-0.15,0.98,0.03,0,1.02,-1,3.4,2.2
27.011,44723.75999,54022,-0.15,-0.15,1.27,0.02,0,1.01,2.1,-1.8,-0.6
27.0115,44723.75999,54023,-0.05,0.24,0.98,0.02,0,1.02,0.4,-1.5,-0.9
27.012,44723.75999,54024,-0.05,-0.15,0.88,0.02,-0.01,1,-1.5,-1.1,1.1
27.0125,44723.75999,54025,-0.05,-0.15,1.27,0.01,0,1.02,-0.6,4.1,3.4
27.013,44723.75999,54026,0.15,0.05,0.98,0.02,0.01,1.03,-1.7,-2.4,1.2
27.0135,44723.75999,54027,0.05,-0.05,0.88,0.03,0,1.02,-2.2,-0.7,-0.5
27.014,44723.75999,54028,-0.15,-0.24,1.27,0.03,0.01,1,-0.6,-1.5,-2
27.0145,44723.75999,54029,0.15,0.15,0.98,0.01,0,1.01,1.2,-3.2,-1.2
27.015,44723.75999,54030,-0.15,-0.05,1.17,0.03,0.01,1.02,1.7,0.2,-0.6
27.0155,44723.75999,54031,-0.05,0.15,0.88,0.01,0.01,1.03,1.2,0.1,2.1
27.016,44723.75999,54032,-0.05,-0.15,1.07,0.02,0.01,1.02,-0.7,1.3,-1.2
27.0165,44723.75999,54033,-0.05,0.05,0.88,0.02,0,1.03,0.2,0.9,0.5
27.017,44723.75999,54034,-0.15,-0.24,1.17,0.01,0.01,1.01,-2.2,0.7,-1.1
27.0175,44723.75999,54035,0.05,0.05,0.88,0.02,0,1.02,-0.6,-2.3,1.7
27.018,44723.75999,54036,-0.05,-0.15,1.17,0,0.01,1.02,2,0.1,2.3
27.0185,44723.75999,54037,0.24,-0.05,0.88,0.01,-0.01,1.01,1.5,2.1,-0.1
27.019,44723.75999,54038,-0.15,-0.05,1.07,0.01,0,1.03,-1,0.6,0.9
27.0195,44723.75999,54039,0.15,0.44,0.98,0.02,0.01,1.02,0.1,1.1,-2.3
27.02,44723.75999,54040,0.15,0.15,0.88,0.02,0.01,1.01,-2.4,-1.1,1.3
27.0205,44723.75999,54041,-0.15,0.24,1.27,0.02,0.01,1.03,1.1,1,0.1
27.021,44723.75999,54042,-0.15,-0.15,0.88,0.02,0,1.04,-1,0.1,0.4
27.0215,44723.75999,54043,0.05,-0.05,1.17,0.02,0,1.04,-1.1,1.7,-0.6
27.022,44723.75999,54044,-0.05,-0.15,1.17,0.01,0,1.01,0.2,-2.4,0.1
27.0225,44723.75999,54045,0.34,0.05,0.98,0.02,0,1.01,0.9,-1.3,0.2
27.023,44723.75999,54046,0.05,0.15,0.78,0.01,0,1.02,1.2,-0.4,-0.6
27.0235,44723.75999,54047,-0.15,0.15,1.07,0.02,0.01,1,0.7,-2.2,-2.2
27.024,44723.75999,54048,0.15,0.15,0.88,0.01,0,1.01,0.2,2.6,0
27.0245,44723.75999,54049,0.05,0.05,0.88,0.01,0.01,1.03,-1.5,0.5,-0.7
27.025,44723.75999,54050,-0.15,0.15,0.88,0.02,0.01,1.02,-0.6,1,-2.8
27.0255,44723.75999,54051,-0.15,-0.05,1.27,0.01,-0.01,1.01,0.6,-2.1,-1.1
27.026,44723.75999,54052,0.15,-0.05,0.98,0.03,0.01,1.03,0.9,1.7,-0.9
27.0265,44723.75999,54053,-0.15,-0.05,1.07,0.01,0,1.02,2.1,-2.3,0.2
27.027,44723.75999,54054,0.24,0.05,0.59,0.03,0.01,1,0.2,-2.2,2.3
27.0275,44723.75999,54055,-0.05,-0.15,1.07,0.02,0.01,1.02,-1.6,2.9,-2.1
27.028,44723.75999,54056,-0.05,-0.15,1.17,0.03,0.01,1.01,3.2,-0.2,-1.7
27.0285,44723.75999,54057,-0.05,0.15,1.17,0.02,0,1.02,0,1.8,-2
27.029,44723.75999,54058,0.05,-0.05,1.17,0.01,0,1.03,1.1,0.1,-0.1
27.0295,44723.75999,54059,-0.15,0.24,0.88,0.03,0,1.02,1,2.4,-0.6
27.03,44723.75999,54060,0.15,-0.15,0.88,0.01,0,1.01,1.8,-1.6,-1.6
27.0305,44723.75999,54061,-0.05,0.05,1.07,0.01,0,1.01,1.1,0.1,-2.4
27.031,44723.75999,54062,-0.15,-0.05,0.88,0.03,0.01,1.02,-0.4,-2.4,-1.1
27.0315,44723.75999,54063,-0.15,-0.24,0.88,0.03,0,1.02,-2.1,0.1,0.5
27.032,44723.75999,54064,0.24,0.05,1.07,0.01,-0.01,1.03,-0.1,-1.1,-1.8
27.0325,44723.75999,54065,-0.05,-0.24,1.17,0.02,-0.01,1.02,-1.5,-2.1,0.6
27.033,44723.75999,54066,-0.15,-0.15,1.37,0.02,0,1.01,-1.8,1.5,-0.4
27.0335,44723.75999,54067,-0.15,-0.15,1.17,0.01,-0.01,1.02,-0.6,0.2,-1.7
27.034,44723.75999,54068,-0.05,0.15,1.17,0.01,0,1.01,-0.5,-0.2,0.2
27.0345,44723.75999,54069,-0.05,-0.15,0.88,0,0,1.02,0.5,-0.7,-1.6
27.035,44723.75999,54070,0.05,-0.05,1.07,0.01,0.01,1.02,1.3,-1.7,-2.7
27.0355,44723.75999,54071,-0.05,-0.15,1.17,0.02,0,1.02,1.5,3.3,2.7
27.036,44723.75999,54072,0.15,-0.15,0.98,0.01,0.01,1.01,0.6,0.5,1.6
27.0365,44723.75999,54073,0.15,0.05,1.07,0.02,0.02,1.03,1.3,-0.4,1.7
27.037,44723.75999,54074,-0.05,0.24,1.17,0.02,0,1.03,-0.1,-1.1,0.4
27.0375,44723.75999,54075,-0.15,0.15,0.88,0.02,0.01,1.01,0,2.1,-1.1
27.038,44723.75999,54076,0.05,0.15,1.17,0.01,0,1.01,0.2,1.5,-0.2
27.0385,44723.75999,54077,-0.05,0.15,0.98,0.03,0.01,1.01,1.2,-0.6,1
27.039,44723.75999,54078,0.15,0.15,1.07,0.02,0.01,1.03,0.2,0,-1.8
27.0395,44723.75999,54079,0.05,0.05,0.98,0.02,-0.01,1.02,-0.4,0.9,-1
27.04,44723.75999,54080,0.24,-0.05,1.07,0.02,0,1.02,0.4,-2.4,-1.8
27.0405,44723.75999,54081,0.05,-0.44,0.88,0.02,-0.01,1.02,-1,0.2,-1.6
27.041,44723.75999,54082,-0.05,0.24,0.88,0.02,0,1.02,0,0,-2.1
27.0415,44723.75999,54083,0.15,0.05,1.27,0.02,-0.01,1.01,-2.7,-1.3,0.2
27.042,44723.75999,54084,-0.15,-0.24,0.78,0.01,0,1.01,-1.6,0.1,-0.2
27.0425,44723.75999,54085,0.05,0.05,1.07,0.02,0.02,1.02,0,0,-0.6
27.043,44723.75999,54086,-0.15,-0.05,1.07,0.01,0.01,1.02,-0.7,-0.1,-1.7
27.0435,44723.75999,54087,0.15,0.15,1.07,0.02,-0.01,1.02,3.2,-2.3,1.2
27.044,44723.75999,54088,0.24,0.15,1.37,0.02,0.01,1.01,1.7,0.7,1.6
27.0445,44723.75999,54089,-0.15,-0.15,1.07,0.01,0,1.02,0.6,-3.3,-1.2
27.045,44723.75999,54090,0.24,0.05,0.88,0.02,0.01,1.03,2.3,-0.6,-1.6
27.0455,44723.75999,54091,-0.05,0.24,1.07,0.02,0,1.03,-1.1,1.2,2
27.046,44723.75999,54092,-0.05,-0.15,0.98,0.03,0.01,1.02,-0.7,-0.6,2
27.0465,44723.75999,54093,0.15,-0.24,1.37,0.02,0,1.02,2.2,0.2,-0.6
27.047,44723.75999,54094,0.15,0.15,1.17,0.01,-0.01,1.03,1.5,3.9,0.1
27.0475,44723.75999,54095,-0.05,-0.24,1.07,0.02,-0.01,1.01,-2.6,2.2,3.4
27.048,44723.75999,54096,0.05,-0.05,1.17,0.02,0,1.02,0.5,1.6,-2.8
27.0485,44723.75999,54097,-0.15,-0.24,1.17,0.01,0.02,1,-1.3,1.5,0.6
27.049,44723.75999,54098,-0.05,0.05,0.68,0.02,0.01,1.02,-0.9,0.5,-1.7
27.0495,44723.75999,54099,0.15,0.05,0.68,0.01,-0.02,1,-0.5,-0.5,2.3
27.05,44723.75999,54100,-0.15,-0.05,0.88,0.02,0.01,1.01,-1.6,-0.7,0.1
27.0505,44723.75999,54101,0.05,-0.05,1.07,0.02,-0.01,1,-0.7,-1,-0.7
27.051,44723.75999,54102,0.15,0.05,1.17,0.01,0.01,1,0,1.2,1
27.0515,44723.75999,54103,0.05,0.15,1.17,0.02,-0.01,1.04,1.5,-0.1,-0.2
27.052,44723.75999,54104,0.05,-0.05,0.98,0.02,0.01,1.02,0,3.7,-0.5
27.0525,44723.75999,54105,-0.15,-0.05,1.07,0.03,-0.01,1.01,0.6,-0.4,2
27.053,44723.75999,54106,-0.15,-0.15,1.07,0.02,0.01,1.03,-2.4,0.7,0.2
27.0535,44723.75999,54107,-0.05,0.15,1.17,0.01,0.01,1.02,0.7,-1.3,0.1
27.054,44723.75999,54108,-0.15,0.15,1.17,0.03,-0.01,1.01,1.6,0.1,-2.7
27.0545,44723.75999,54109,-0.05,-0.05,1.27,0.01,0,1.03,0.5,0.5,-1.7
27.055,44723.75999,54110,-0.15,0.05,0.78,0.03,0.01,1.02,2,0.6,-0.7
27.0555,44723.75999,54111,0.05,0.24,0.98,0.03,0.01,1.02,-0.5,0.9,0.7
27.056,44723.75999,54112,0.05,0.24,1.07,0.02,0,1.02,1.1,1.7,-0.9
27.0565,44723.75999,54113,0.05,0.05,0.88,0.03,0,0.99,-1.3,0.9,-2.4
27.057,44723.75999,54114,-0.15,0.05,1.07,0.02,0,1.02,0.2,0.6,-0.5
27.0575,44723.75999,54115,-0.15,0.24,1.27,0.02,0,1.01,0,3.8,1
27.058,44723.75999,54116,-0.15,0.05,1.07,0.03,0,1.02,1.1,-2.6,1.3
27.0585,44723.75999,54117,0.15,-0.15,0.78,0.04,0.01,1.02,2.3,-0.5,-0.4
27.059,44723.75999,54118,0.05,-0.24,0.88,0.02,-0.01,1.02,-1,-0.5,-1.7
27.0595,44723.75999,54119,0.05,-0.05,0.88,0.01,0.01,1.02,-0.1,-1.2,-2.1
27.06,44723.75999,54120,0.05,-0.15,0.78,0.02,0.01,1.02,0.2,1,3.2
27.0605,44723.75999,54121,-0.15,-0.24,0.98,0.02,0,1,1.5,-0.7,0.7
27.061,44723.75999,54122,-0.15,0.05,1.07,0.02,0.01,1,0.1,0.4,0.2
27.0615,44723.75999,54123,-0.15,0.05,1.07,0.01,0,1.03,2.3,-1.2,-0.5
27.062,44723.75999,54124,0.15,0.05,1.07,0.02,0.01,1.03,-0.9,0.4,-2.1
27.0625,44723.75999,54125,0.05,-0.15,0.88,0.02,0.01,1.02,-0.2,0,-1.2
27.063,44723.75999,54126,-0.15,-0.15,1.07,0.02,0,1.03,0.2,-1,-2
27.0635,44723.75999,54127,0.05,0.24,1.07,0.02,-0.01,1.03,-0.9,2.4,-1
27.064,44723.75999,54128,0.05,0.15,0.88,0.02,0.01,1.02,-1.7,-0.6,0.1
27.0645,44723.75999,54129,-0.15,0.05,1.37,0.03,0,1.01,1.8,-1.1,0.9
27.065,44723.75999,54130,0.15,0.05,0.88,0.01,0.01,1.01,1.6,1,-1.6
27.0655,44723.75999,54131,0.05,0.15,1.07,0.01,-0.01,1.02,1.5,1.8,-0.5
27.066,44723.75999,54132,-0.15,0.05,1.17,0.01,0,1.02,-1.1,0.1,0.9
27.0665,44723.75999,54133,-0.15,0.05,0.98,0.03,0,1,-3.2,0.6,-1.1
27.067,44723.75999,54134,0.15,0.15,1.17,0.03,0.01,1.02,-0.4,0,2
27.0675,44723.75999,54135,0.15,-0.24,0.98,0.02,0,1.01,1.1,-1.2,0.1
27.068,44723.75999,54136,-0.05,-0.15,0.88,0.02,-0.01,1.03,2.3,1,-0.5
27.0685,44723.75999,54137,0.05,-0.05,0.98,0.02,0.01,1.02,2,-0.7,2
27.069,44723.75999,54138,-0.15,-0.24,0.98,0.01,0,1.02,-0.2,1.7,-1
27.0695,44723.75999,54139,-0.05,0.05,0.88,0.01,0,1,-1.1,0.1,1.3
27.07,44723.75999,54140,-0.05,0.15,0.88,0.01,0.01,1.01,2.7,2.9,1.8
27.0705,44723.75999,54141,-0.15,-0.05,1.27,0.02,0,1.02,-0.2,-0.2,2.7
27.071,44723.75999,54142,0.05,-0.05,1.17,0.01,-0.02,1.02,2.3,-0.1,-0.2
27.0715,44723.75999,54143,0.15,0.05,1.07,0.02,0,1.02,0.5,-2.3,-0.5
27.072,44723.75999,54144,0.05,-0.15,1.27,0.02,0,1.01,0.6,-0.2,-1.1
27.0725,44723.75999,54145,0.05,0.05,1.07,0.01,0.01,1.02,-0.1,0.4,-0.7
27.073,44723.75999,54146,-0.05,-0.05,1.07,0.02,0.01,1.01,0.2,3,1.3
27.0735,44723.75999,54147,0.05,0.05,1.07,0.02,0.01,1.02,1.5,-0.6,1
27.074,44723.75999,54148,-0.15,0.15,0.98,0.01,-0.01,1.01,-1.1,-0.1,-1.7
27.0745,44723.75999,54149,0.15,0.05,1.07,0.03,0,1.02,-0.4,0.2,-1.8
27.075,44723.75999,54150,0.05,-0.05,1.07,0.01,0,1.03,0.2,-2.4,-1.2
27.0755,44723.75999,54151,-0.05,-0.15,0.88,0.01,-0.01,1.02,-1.2,-0.4,1.7
27.076,44723.75999,54152,0.05,0.24,1.07,0.02,0.01,1.02,-0.5,0,2.1
27.0765,44723.75999,54153,0.05,-0.05,0.68,0.02,0.01,1.03,-2.1,1.2,0.4
27.077,44723.75999,54154,0.15,0.24,0.98,0.03,0,1.01,0.4,-0.5,0.1
27.0775,44723.75999,54155,-0.15,-0.15,0.78,0.03,0,1.02,0.1,-2.1,0.1
27.078,44723.75999,54156,-0.05,0.05,0.88,0.02,0.01,1.01,1.7,-0.4,2.3
27.0785,44723.75999,54157,-0.05,0.05,0.88,0.02,0.01,1.01,-1.7,0.9,-2
27.079,44723.75999,54158,0.05,0.05,1.17,0.03,-0.01,1.01,-2.9,-0.1,-1.8
27.0795,44723.75999,54159,0.15,0.15,1.07,0.02,0,1.02,-2.2,2.2,-1.2
27.08,44723.75999,54160,-0.15,0.05,0.88,0.02,0,1.04,-1,2.3,0.4
27.0805,44723.75999,54161,0.05,-0.05,1.17,0.04,-0.01,1.01,-1.2,-1.2,3.9
27.081,44723.75999,54162,0.15,-0.05,0.68,0.03,0.01,1.02,1.2,2.1,2.2
27.0815,44723.75999,54163,0.05,-0.15,0.88,0.02,0.01,1.03,0.5,0.1,-2.2
27.082,44723.75999,54164,-0.15,-0.05,0.98,0.02,0.01,1.03,-2.3,1,-0.2
27.0825,44723.75999,54165,-0.15,-0.15,0.98,0.02,0.01,1.05,-0.1,1.7,0.9
27.083,44723.75999,54166,-0.15,0.24,0.88,0.01,-0.01,1.02,-2,1.2,0.6
27.0835,44723.75999,54167,-0.15,0.15,0.88,0.02,0.01,1.01,-3.2,-2,1.1
27.084,44723.75999,54168,-0.05,0.34,1.07,0.02,0.01,1.01,-0.1,1,1.1
27.0845,44723.75999,54169,-0.15,-0.05,1.27,0.03,0.01,1,-2.4,0.5,-2
27.085,44723.75999,54170,-0.05,0.15,1.17,0.02,0,1.02,2.1,0.5,-1.8
27.0855,44723.75999,54171,-0.05,0.24,1.07,0.03,0.01,1.02,-1.6,-1,-1.6
27.086,44723.75999,54172,-0.15,0.05,1.27,0.01,0.01,1.01,-1.5,-1.6,0.7
27.0865,44723.75999,54173,-0.15,-0.15,0.88,0.02,0.01,1.02,1.1,-1.5,-0.7
27.087,44723.75999,54174,-0.05,0.05,1.07,0.01,0.01,1.01,0,0.4,-0.5
27.0875,44723.75999,54175,0.15,0.15,1.07,0.02,0,1.01,1.8,-1.3,-0.6
27.088,44723.75999,54176,0.15,0.05,0.88,0.03,0.01,1.02,-1.2,-1.1,0.7
27.0885,44723.75999,54177,-0.05,-0.05,1.07,0.01,0,1.03,0.7,0.2,0
27.089,44723.75999,54178,-0.05,-0.24,0.88,0.01,0.01,1.03,1,1.3,-1.8
27.0895,44723.75999,54179,-0.05,0.15,1.17,0.02,0,1.02,0.7,-1.3,-2.8
27.09,44723.75999,54180,-0.15,-0.15,0.98,0.02,0.01,1.01,0.9,0.1,1.8
27.0905,44723.75999,54181,0.05,0.15,0.98,0.02,0,1.01,0.4,-0.9,-2.1
27.091,44723.75999,54182,-0.05,-0.05,1.17,0.02,0.01,1.02,0.5,1.3,-0.2
27.0915,44723.75999,54183,0.05,0.05,1.07,0.03,0.01,1.01,-1,0.1,-3
27.092,44723.75999,54184,0.05,-0.05,1.07,0.02,0.01,1.01,2,1.1,-0.2
27.0925,44723.75999,54185,-0.05,0.05,1.17,0.02,0,1.01,-0.6,2.1,0.4
27.093,44723.75999,54186,-0.15,-0.24,0.98,0.03,0,1,-0.2,0,-2
27.0935,44723.75999,54187,-0.05,0.05,1.17,0.01,0.02,1.02,1.6,4.3,1.5
27.094,44723.75999,54188,0.05,0.05,0.88,0.01,-0.01,1.02,-0.4,-3.4,1.3
27.0945,44723.75999,54189,0.05,-0.05,1.07,0.03,0,1.03,-0.7,-1.7,-0.5
27.095,44723.75999,54190,-0.15,0.15,1.17,0.03,0.01,1.02,-1,-1,-2.2
27.0955,44723.75999,54191,0.15,0.05,1.17,0.02,0,1.02,-1.8,2.2,-0.1
27.096,44723.75999,54192,-0.15,-0.05,1.27,0.02,0,1.02,2,-1.2,2.8
27.0965,44723.75999,54193,0.05,0.05,1.07,0.02,0.01,1.03,1.5,0.9,-1.7
27.097,44723.75999,54194,-0.15,-0.15,1.17,0.02,0.01,1.03,1.5,2.9,-2.6
27.0975,44723.75999,54195,-0.05,-0.15,1.07,0.03,0.01,1,3.3,-1.7,0
27.098,44723.75999,54196,-0.05,-0.15,0.88,0.02,0.01,1,-0.1,-0.2,0.7
27.0985,44723.75999,54197,0.05,-0.15,1.37,0.02,0,1.03,-1.3,-1,2.2
27.099,44723.75999,54198,0.05,0.15,1.17,0.02,0.02,1.02,-0.6,-0.4,0
27.0995,44723.75999,54199,0.15,0.05,1.17,0.02,0,1.03,-2,-1,0.9
27.1,44723.75999,54200,0.34,0.05,1.07,0.02,0.01,1.03,1.5,1.3,-0.9
27.1005,44723.75999,54201,-0.15,0.05,1.07,0.02,0.02,1.02,0,-0.5,0.1
27.101,44723.75999,54202,0.05,-0.15,0.98,0.02,0.02,1.02,-0.1,-0.7,2
27.1015,44723.75999,54203,-0.15,-0.15,1.17,0.03,0.01,1.01,0.6,-0.1,3.3
27.102,44723.75999,54204,-0.15,-0.24,1.27,0.02,0,1.03,-2.3,-0.2,-0.6
27.1025,44723.75999,54205,-0.15,0.15,0.88,0.03,0,1.02,0.9,-0.9,-1
27.103,44723.75999,54206,0.05,0.24,1.17,0.02,0.01,1.02,-0.9,-2.1,-0.9
27.1035,44723.75999,54207,0.15,-0.05,0.88,0.02,0.01,1.01,2,0.2,-1.1
27.104,44723.75999,54208,0.05,0.05,1.07,0.01,0,1.01,0.2,0.1,1
27.1045,44723.75999,54209,-0.15,-0.05,1.07,0.04,0.01,1.02,1.8,0.1,-0.6
27.105,44723.75999,54210,0.05,0.05,0.88,0.02,0.01,1.02,1.6,-0.7,-3.2
27.1055,44723.75999,54211,-0.05,-0.05,0.88,0.02,0.01,1.01,1.2,1.7,0.2
27.106,44723.75999,54212,-0.15,-0.05,1.07,0.03,0,1.01,0.7,-1.5,-1.2
27.1065,44723.75999,54213,-0.05,-0.05,0.98,0.02,0,1.02,0.9,1.5,0.2
27.107,44723.75999,54214,-0.15,0.34,1.07,0.02,0,1.03,-1.6,0.2,1.2
27.1075,44723.75999,54215,0.05,0.15,0.78,0.01,0,1.03,-1.8,-0.4,-1.3
27.108,44723.75999,54216,0.34,0.05,1.07,0.02,0,1.02,1.3,1.6,-1.2
27.1085,44723.75999,54217,0.15,0.05,1.07,0.02,0,1.02,-1.6,-1,-2.1
27.109,44723.75999,54218,-0.05,-0.15,1.17,0,0,1.02,0.5,-0.6,2.1
27.1095,44723.75999,54219,-0.15,-0.05,1.07,0.01,-0.01,1.02,-1.2,-0.2,1.7
27.11,44723.75999,54220,0.24,0.15,0.78,0.02,0.01,1.01,1,0.2,-1.8
27.1105,44723.75999,54221,0.15,0.15,1.07,0.02,0.01,1,2.9,-1.6,-1.5
27.111,44723.75999,54222,-0.15,-0.15,1.07,0.01,-0.01,1.01,-0.5,0.9,0
27.1115,44723.75999,54223,-0.15,-0.15,1.17,0.03,0,1.01,1.3,0,-0.1
27.112,44723.75999,54224,-0.15,-0.05,1.17,0.03,0.01,1.02,-0.7,1.6,1
27.1125,44723.75999,54225,0.05,-0.05,1.17,0.02,0,1.02,-0.7,-0.2,1
27.113,44723.75999,54226,-0.05,-0.15,0.98,0.02,0,1.03,1,-0.7,1
27.1135,44723.75999,54227,-0.15,0.15,0.78,0.01,0,1.02,0.7,0.7,1.3
27.114,44723.75999,54228,0.05,0.34,0.88,0.01,0,1.01,0.9,2.1,2.8
27.1145,44723.75999,54229,0.15,0.15,0.78,0.01,0,1.03,1.8,-1.2,-0.2
27.115,44723.75999,54230,-0.15,-0.05,1.37,0.02,-0.01,1.03,-0.5,1,0.7
27.1155,44723.75999,54231,-0.05,-0.15,1.17,0.02,0.01,1.02,-0.2,0.1,-2.1
27.116,44723.75999,54232,-0.15,-0.15,1.17,0.02,0.02,1.04,0.4,-1,-1.8
27.1165,44723.75999,54233,-0.15,-0.05,0.88,0.01,0,1.03,1.2,-0.9,0.1
27.117,44723.75999,54234,0.34,-0.05,1.27,0.02,0.01,1.04,-0.2,1.2,-0.4
27.1175,44723.75999,54235,0.05,0.34,1.17,0.02,-0.01,1.01,-0.1,0.6,-1.8
